,MSW05_Binomial,iucn_status,order,body_mass_g,15-1_LitterSize,3-1_AgeatFirstBirth_d
4174,Saccolaimus_saccolaimus,LC,Chiroptera,43.0,1.0,
4175,Saccopteryx_antioquensis,EN,Chiroptera,,0.0,
4176,Saccopteryx_bilineata,LC,Chiroptera,8.08,0.99,365.0
4177,Saccopteryx_canescens,LC,Chiroptera,3.41,1.0,
4178,Saccopteryx_gymnura,DD,Chiroptera,,0.0,
4179,Saccopteryx_leptura,LC,Chiroptera,,0.0,
4180,Saccostomus_campestris,LC,Rodentia,50.33,6.75,96.0
4181,Saccostomus_mearnsi,LC,Rodentia,64.91,5.75,
4182,Saguinus_bicolor,EN,Primates,465.0,2.0,
4183,Saguinus_fuscicollis,LC,Primates,393.99,1.83,850.45
4184,Saguinus_geoffroyi,LC,Primates,492.5,1.97,
4185,Saguinus_imperator,LC,Primates,407.91,0.0,
4186,Saguinus_inustus,LC,Primates,803.0,0.0,
4187,Saguinus_labiatus,LC,Primates,508.46,1.84,
4188,Saguinus_leucopus,EN,Primates,456.68,2.0,
4189,Saguinus_martinsi,LC,Primates,,0.0,
4190,Saguinus_melanoleucus,LC,Primates,,0.0,
4191,Saguinus_midas,LC,Primates,540.56,2.02,730.0
4192,Saguinus_mystax,LC,Primates,555.87,1.93,
4193,Saguinus_niger,VU,Primates,,0.0,
4194,Saguinus_nigricollis,LC,Primates,450.0,1.82,850.45
4195,Saguinus_oedipus,CR,Primates,462.04,1.9,942.91
4196,Saguinus_tripartitus,NT,Primates,385.05,0.0,
4197,Saiga_tatarica,CR,Artiodactyla,37734.01,1.5,
4198,Saimiri_boliviensis,LC,Primates,799.45,1.02,
4199,Saimiri_oerstedii,VU,Primates,714.18,1.01,
4200,Saimiri_sciureus,LC,Primates,749.47,1.0,1073.25
4201,Saimiri_ustus,NT,Primates,886.47,1.02,
4202,Saimiri_vanzolinii,VU,Primates,783.77,1.02,
4203,Salanoia_concolor,VU,Carnivora,711.49,0.0,
4204,Salinomys_delicatus,DD,Rodentia,,0.0,
4205,Salpingotulus_michaelis,DD,Rodentia,,3.0,
4206,Salpingotus_crassicauda,LC,Rodentia,,2.59,
4207,Salpingotus_heptneri,DD,Rodentia,,0.0,
4208,Salpingotus_kozlovi,LC,Rodentia,,0.0,
4209,Salpingotus_pallidus,DD,Rodentia,,0.0,
4210,Sarcophilus_harrisii,EN,Dasyuromorphia,8202.25,2.88,
4211,Sauromys_petrophilus,LC,Chiroptera,14.25,0.0,
4212,Scalopus_aquaticus,LC,Soricomorpha,87.15,3.89,
4213,Scapanulus_oweni,LC,Soricomorpha,,0.0,
4214,Scapanus_latimanus,LC,Soricomorpha,62.46,3.49,
4215,Scapanus_orarius,LC,Soricomorpha,62.13,3.24,
4216,Scapanus_townsendii,LC,Soricomorpha,,0.0,
4217,Scapteromys_aquaticus,LC,Rodentia,,0.0,
4218,Scapteromys_tumidus,LC,Rodentia,146.0,3.63,
4219,Scaptochirus_moschatus,LC,Soricomorpha,,0.0,
4220,Scaptonyx_fusicaudus,LC,Soricomorpha,,0.0,
4221,Sciurillus_pusillus,DD,Rodentia,34.91,1.94,
4222,Sciurotamias_davidianus,LC,Rodentia,,0.0,
4223,Sciurotamias_forresti,LC,Rodentia,,0.0,
4224,Sciurus_aberti,LC,Rodentia,622.95,3.2,
4225,Sciurus_aestuans,LC,Rodentia,177.34,0.0,
4226,Sciurus_alleni,LC,Rodentia,465.14,3.0,
4227,Sciurus_anomalus,LC,Rodentia,,4.0,
4228,Sciurus_arizonensis,DD,Rodentia,646.99,3.09,
4229,Sciurus_aureogaster,LC,Rodentia,455.57,1.94,
4230,Sciurus_carolinensis,LC,Rodentia,545.4,2.98,365.0
4231,Sciurus_colliaei,LC,Rodentia,498.0,2.66,
4232,Sciurus_deppei,LC,Rodentia,249.5,2.91,
4233,Sciurus_flammifer,DD,Rodentia,,0.0,
4234,Sciurus_gilvigularis,DD,Rodentia,803.0,0.0,
4235,Sciurus_granatensis,LC,Rodentia,318.44,1.9,
4236,Sciurus_griseus,LC,Rodentia,703.85,2.65,
4237,Sciurus_ignitus,DD,Rodentia,190.0,0.0,
4238,Sciurus_igniventris,LC,Rodentia,700.0,0.0,
4239,Sciurus_lis,LC,Rodentia,264.3,0.0,
4240,Sciurus_nayaritensis,LC,Rodentia,697.0,2.43,
4241,Sciurus_niger,LC,Rodentia,,0.0,
4242,Sciurus_oculatus,LC,Rodentia,649.98,0.0,
4243,Sciurus_pucheranii,DD,Rodentia,803.0,0.0,
4244,Sciurus_pyrrhinus,DD,Rodentia,482.0,0.0,
4245,Sciurus_richmondi,NT,Rodentia,237.51,2.59,
4246,Sciurus_sanborni,DD,Rodentia,136.0,0.0,
4247,Sciurus_spadiceus,LC,Rodentia,403.32,0.0,
4248,Sciurus_stramineus,LC,Rodentia,433.3,0.0,
4249,Sciurus_variegatoides,LC,Rodentia,485.0,4.99,
4250,Sciurus_vulgaris,LC,Rodentia,333.0,4.5,273.75
4251,Sciurus_yucatanensis,LC,Rodentia,225.0,3.0,
4252,Scleronycteris_ega,DD,Chiroptera,49.54,0.0,
4253,Scolomys_melanops,LC,Rodentia,26.5,0.0,
4254,Scolomys_ucayalensis,LC,Rodentia,26.5,0.0,
4255,Scoteanax_rueppellii,LC,Chiroptera,26.41,1.0,
4256,Scotinomys_teguina,LC,Rodentia,11.59,2.46,
4257,Scotinomys_xerampelinus,LC,Rodentia,15.07,3.08,
4258,Scotoecus_albofuscus,DD,Chiroptera,4.5,0.0,
4259,Scotoecus_hirundo,LC,Chiroptera,8.45,1.96,
4260,Scotoecus_pallidus,LC,Chiroptera,,0.0,
4261,Scotomanes_ornatus,LC,Chiroptera,22.24,0.0,
4262,Scotonycteris_ophiodon,NT,Chiroptera,69.42,0.98,
4263,Scotonycteris_zenkeri,LC,Chiroptera,21.3,0.99,
4264,Scotophilus_borbonicus,DD,Chiroptera,19.02,2.0,
4265,Scotophilus_celebensis,DD,Chiroptera,,0.0,
4266,Scotophilus_collinus,LC,Chiroptera,,0.0,
4267,Scotophilus_dinganii,LC,Chiroptera,25.12,2.2,
4268,Scotophilus_heathii,LC,Chiroptera,36.13,1.92,286.42
4269,Scotophilus_kuhlii,LC,Chiroptera,20.31,1.5,365.0
4270,Scotophilus_leucogaster,LC,Chiroptera,20.24,1.38,
4271,Scotophilus_nigrita,LC,Chiroptera,27.34,1.5,
4272,Scotophilus_nucella,DD,Chiroptera,,0.0,
4273,Scotophilus_nux,LC,Chiroptera,30.0,0.0,
4274,Scotophilus_robustus,LC,Chiroptera,,0.0,
4275,Scotophilus_viridis,LC,Chiroptera,19.81,2.0,
4276,Scotorepens_balstoni,LC,Chiroptera,11.92,1.41,
4277,Scotorepens_greyii,LC,Chiroptera,10.0,0.0,
4278,Scotorepens_orion,LC,Chiroptera,11.83,0.0,
4279,Scotorepens_sanborni,LC,Chiroptera,8.13,0.0,
4280,Scotozous_dormeri,LC,Chiroptera,6.79,1.08,
4281,Scutisorex_somereni,LC,Soricomorpha,91.49,1.85,
4282,Sekeetamys_calurus,LC,Rodentia,56.61,2.9,
4283,Selevinia_betpakdalaensis,DD,Rodentia,17.12,6.9,
4284,Semnopithecus_ajax,EN,Primates,,0.0,
4285,Semnopithecus_dussumieri,LC,Primates,,0.0,
4286,Semnopithecus_entellus,LC,Primates,12679.29,1.02,1335.9
4287,Semnopithecus_hector,NT,Primates,,0.0,
4288,Semnopithecus_hypoleucos,VU,Primates,10026.65,0.0,
4289,Semnopithecus_priam,NT,Primates,,0.0,
4290,Semnopithecus_schistaceus,LC,Primates,,0.0,
4291,Setifer_setosus,LC,Afrosoricida,263.22,3.24,
4292,Setonix_brachyurus,VU,Diprotodontia,3027.67,1.0,410.62
4293,Sicista_armenica,EN,Rodentia,,0.0,
4294,Sicista_betulina,LC,Rodentia,8.92,5.29,
4295,Sicista_caucasica,VU,Rodentia,,0.0,
4296,Sicista_caudata,DD,Rodentia,,0.0,
4297,Sicista_concolor,LC,Rodentia,,0.0,
4298,Sicista_kazbegica,EN,Rodentia,,0.0,
4299,Sicista_kluchorica,NT,Rodentia,,0.0,
4300,Sicista_napaea,LC,Rodentia,10.0,3.49,
4301,Sicista_pseudonapaea,DD,Rodentia,,0.0,
4302,Sicista_severtzovi,LC,Rodentia,,0.0,
4303,Sicista_strandi,LC,Rodentia,,0.0,
4304,Sicista_subtilis,LC,Rodentia,11.75,0.0,
4305,Sicista_tianshanica,LC,Rodentia,,4.37,
4306,Sigmodon_alleni,VU,Rodentia,174.09,0.0,87.0
4307,Sigmodon_alstoni,LC,Rodentia,55.7,5.18,
4308,Sigmodon_arizonae,LC,Rodentia,198.0,0.0,
4309,Sigmodon_fulviventer,LC,Rodentia,195.94,7.5,77.0
4310,Sigmodon_hirsutus,LC,Rodentia,,0.0,
4311,Sigmodon_hispidus,LC,Rodentia,110.65,5.44,65.0
4312,Sigmodon_inopinatus,VU,Rodentia,140.5,0.0,
4313,Sigmodon_leucotis,LC,Rodentia,131.78,0.0,
4314,Sigmodon_mascotensis,LC,Rodentia,120.0,0.0,
4315,Sigmodon_ochrognathus,LC,Rodentia,122.0,3.0,71.0
4316,Sigmodon_peruanus,LC,Rodentia,,0.0,
4317,Sigmodon_planifrons,EN,Rodentia,,0.0,
4318,Sigmodon_toltecus,LC,Rodentia,,0.0,
4319,Sigmodontomys_alfari,LC,Rodentia,,0.0,
4320,Sigmodontomys_aphrastus,DD,Rodentia,,0.0,
4321,Simias_concolor,CR,Primates,7393.9,1.02,
4322,Sminthopsis_aitkeni,CR,Dasyuromorphia,22.5,0.0,
4323,Sminthopsis_archeri,DD,Dasyuromorphia,16.0,8.15,
4324,Sminthopsis_bindi,NT,Dasyuromorphia,,0.0,
4325,Sminthopsis_butleri,VU,Dasyuromorphia,25.0,0.0,
4326,Sminthopsis_crassicaudata,LC,Dasyuromorphia,15.98,6.52,144.0
4327,Sminthopsis_dolichura,LC,Dasyuromorphia,14.39,7.2,
4328,Sminthopsis_douglasi,NT,Dasyuromorphia,54.99,6.78,
4329,Sminthopsis_fuliginosus,DD,Dasyuromorphia,,0.0,
4330,Sminthopsis_gilberti,LC,Dasyuromorphia,19.5,0.0,
4331,Sminthopsis_granulipes,LC,Dasyuromorphia,25.0,0.0,
4332,Sminthopsis_griseoventer,LC,Dasyuromorphia,17.5,0.0,
4333,Sminthopsis_hirtipes,LC,Dasyuromorphia,15.0,0.0,
4334,Sminthopsis_leucopus,LC,Dasyuromorphia,23.36,8.4,
4335,Sminthopsis_longicaudata,LC,Dasyuromorphia,18.0,4.24,
4336,Sminthopsis_macroura,LC,Dasyuromorphia,23.56,7.0,
4337,Sminthopsis_murina,LC,Dasyuromorphia,17.0,8.0,
4338,Sminthopsis_ooldea,LC,Dasyuromorphia,12.19,7.24,
4339,Sminthopsis_psammophila,VU,Dasyuromorphia,33.5,5.49,
4340,Sminthopsis_virginiae,LC,Dasyuromorphia,35.24,4.11,
4341,Sminthopsis_youngsoni,LC,Dasyuromorphia,11.14,5.49,
4342,Solenodon_cubanus,EN,Soricomorpha,824.62,1.5,
4343,Solenodon_marcanoi,EX,Soricomorpha,,0.0,
4344,Solenodon_paradoxus,EN,Soricomorpha,899.99,1.64,
4345,Solisorex_pearsoni,EN,Soricomorpha,,0.0,
4346,Solomys_ponceleti,CR,Rodentia,1000.0,0.0,
4347,Solomys_salamonis,DD,Rodentia,,0.0,
4348,Solomys_salebrosus,EN,Rodentia,397.0,0.0,
4349,Solomys_sapientis,EN,Rodentia,,0.0,
4350,Solomys_spriggsarum,EP,Rodentia,,0.0,
4351,Sommeromys_macrorhinos,DD,Rodentia,,0.0,
4352,Sorex_alaskanus,DD,Soricomorpha,14.0,0.0,
4353,Sorex_alpinus,NT,Soricomorpha,8.04,5.95,
4354,Sorex_antinorii,DD,Soricomorpha,,0.0,
4355,Sorex_araneus,LC,Soricomorpha,9.18,6.56,
4356,Sorex_arcticus,LC,Soricomorpha,8.19,6.69,
4357,Sorex_arizonae,LC,Soricomorpha,2.7,0.0,
4358,Sorex_arunchi,DD,Soricomorpha,,0.0,
4359,Sorex_asper,LC,Soricomorpha,,0.0,
4360,Sorex_bairdi,LC,Soricomorpha,8.33,0.0,
4361,Sorex_bedfordiae,LC,Soricomorpha,,0.0,
4362,Sorex_bendirii,LC,Soricomorpha,15.76,0.0,
4363,Sorex_buchariensis,LC,Soricomorpha,,0.0,
4364,Sorex_caecutiens,LC,Soricomorpha,6.3,7.24,
4365,Sorex_camtschatica,LC,Soricomorpha,,0.0,
4366,Sorex_cansulus,DD,Soricomorpha,,5.49,
4367,Sorex_cinereus,LC,Soricomorpha,4.2,6.49,
4368,Sorex_coronatus,LC,Soricomorpha,9.32,4.94,
4369,Sorex_cylindricauda,LC,Soricomorpha,,4.99,
4370,Sorex_daphaenodon,LC,Soricomorpha,8.1,5.99,
4371,Sorex_dispar,LC,Soricomorpha,4.99,4.18,
4372,Sorex_emarginatus,LC,Soricomorpha,7.0,0.0,
4373,Sorex_excelsus,LC,Soricomorpha,,0.0,
4374,Sorex_fumeus,LC,Soricomorpha,7.83,5.49,
4375,Sorex_gracillimus,LC,Soricomorpha,4.4,4.58,
4376,Sorex_granarius,LC,Soricomorpha,6.39,4.89,
4377,Sorex_haydeni,LC,Soricomorpha,,7.0,
4378,Sorex_hosonoi,LC,Soricomorpha,,0.0,
4379,Sorex_hoyi,LC,Soricomorpha,3.37,5.84,
4380,Sorex_isodon,LC,Soricomorpha,12.23,7.09,
4381,Sorex_jacksoni,LC,Soricomorpha,6.01,0.0,
4382,Sorex_kozlovi,DD,Soricomorpha,,0.0,
4383,Sorex_leucogaster,DD,Soricomorpha,,0.0,
4384,Sorex_longirostris,LC,Soricomorpha,3.29,3.99,
4385,Sorex_lyelli,LC,Soricomorpha,4.99,0.0,
4386,Sorex_macrodon,VU,Soricomorpha,8.61,0.0,
4387,Sorex_maritimensis,LC,Soricomorpha,,0.0,
4388,Sorex_merriami,LC,Soricomorpha,5.99,5.99,
4389,Sorex_milleri,VU,Soricomorpha,4.07,0.0,
4390,Sorex_minutissimus,LC,Soricomorpha,2.46,8.99,
4391,Sorex_minutus,LC,Soricomorpha,4.32,6.04,288.95
4392,Sorex_mirabilis,DD,Soricomorpha,15.0,0.0,
4393,Sorex_monticolus,LC,Soricomorpha,6.92,5.74,
4394,Sorex_nanus,LC,Soricomorpha,2.57,6.49,
4395,Sorex_neomexicanus,DD,Soricomorpha,,0.0,
4396,Sorex_oreopolus,LC,Soricomorpha,7.0,0.0,
4397,Sorex_orizabae,LC,Soricomorpha,,0.0,
4398,Sorex_ornatus,LC,Soricomorpha,5.31,4.99,
4399,Sorex_pacificus,LC,Soricomorpha,10.56,4.19,
4400,Sorex_palustris,LC,Soricomorpha,13.07,5.46,
4401,Sorex_planiceps,LC,Soricomorpha,,0.0,
4402,Sorex_portenkoi,DD,Soricomorpha,,0.0,
4403,Sorex_preblei,LC,Soricomorpha,3.14,0.0,
4404,Sorex_pribilofensis,EN,Soricomorpha,,0.0,
4405,Sorex_raddei,LC,Soricomorpha,,2.69,
4406,Sorex_roboratus,LC,Soricomorpha,12.99,7.52,
4407,Sorex_samniticus,LC,Soricomorpha,8.24,0.0,
4408,Sorex_satunini,LC,Soricomorpha,,0.0,
4409,Sorex_saussurei,LC,Soricomorpha,4.65,0.0,
4410,Sorex_sclateri,CR,Soricomorpha,7.0,0.0,
4411,Sorex_shinto,LC,Soricomorpha,,0.0,
4412,Sorex_sinalis,DD,Soricomorpha,,0.0,
4413,Sorex_sonomae,LC,Soricomorpha,8.3,0.0,
4414,Sorex_stizodon,CR,Soricomorpha,7.0,0.0,
4415,Sorex_tenellus,LC,Soricomorpha,3.8,0.0,
4416,Sorex_thibetanus,DD,Soricomorpha,,0.0,
4417,Sorex_trowbridgii,LC,Soricomorpha,5.02,3.91,
4418,Sorex_tundrensis,LC,Soricomorpha,7.65,8.7,
4419,Sorex_ugyunak,LC,Soricomorpha,,0.0,
4420,Sorex_unguiculatus,LC,Soricomorpha,14.11,5.24,
4421,Sorex_vagrans,LC,Soricomorpha,5.99,5.84,
4422,Sorex_ventralis,LC,Soricomorpha,7.0,0.0,
4423,Sorex_veraecrucis,LC,Soricomorpha,,0.0,
4424,Sorex_veraepacis,LC,Soricomorpha,7.5,0.0,
4425,Sorex_volnuchini,LC,Soricomorpha,,0.0,
4426,Sorex_yukonicus,LC,Soricomorpha,,0.0,
4427,Soriculus_nigrescens,LC,Soricomorpha,14.58,4.89,
4428,Sotalia_fluviatilis,DD,Cetacea,42833.44,0.97,
4429,Sousa_chinensis,NT,Cetacea,279999.99,1.0,
4430,Sousa_teuszii,VU,Cetacea,99999.99,0.0,
4431,Spalacopus_cyanus,LC,Rodentia,100.86,3.14,
4432,Spalax_arenarius,EN,Rodentia,,0.0,
4433,Spalax_ehrenbergi,DD,Rodentia,164.35,0.0,
4434,Spalax_giganteus,LC,Rodentia,,0.0,
4435,Spalax_graecus,NT,Rodentia,,0.0,
4436,Spalax_leucodon,DD,Rodentia,188.67,3.24,
4437,Spalax_microphthalmus,LC,Rodentia,470.0,2.91,
4438,Spalax_nehringi,DD,Rodentia,,0.0,
4439,Spalax_uralensis,NT,Rodentia,,0.0,
4440,Spalax_zemni,VU,Rodentia,,0.0,
4441,Spelaeomys_florensis,EP,Rodentia,,0.0,
4442,Speothos_venaticus,NT,Carnivora,6324.54,3.8,
4443,Spermophilopsis_leptodactylus,LC,Rodentia,,4.5,
4444,Spermophilus_alashanicus,LC,Rodentia,,0.0,
4445,Spermophilus_brevicauda,LC,Rodentia,,0.0,
4446,Spermophilus_citellus,VU,Rodentia,395.97,6.48,
4447,Spermophilus_dauricus,LC,Rodentia,,5.62,
4448,Spermophilus_erythrogenys,LC,Rodentia,,7.77,
4449,Spermophilus_fulvus,LC,Rodentia,778.38,5.99,
4450,Spermophilus_major,LC,Rodentia,,0.0,
4451,Spermophilus_musicus,NT,Rodentia,,0.0,
4452,Spermophilus_pallidicauda,LC,Rodentia,,0.0,
4453,Spermophilus_pygmaeus,LC,Rodentia,173.46,7.08,
4454,Spermophilus_ralli,LC,Rodentia,,0.0,
4455,Spermophilus_relictus,LC,Rodentia,599.99,4.89,
4456,Spermophilus_suslicus,NT,Rodentia,252.0,5.49,
4457,Spermophilus_xanthoprymnus,NT,Rodentia,,4.99,
4458,Sphaerias_blanfordi,LC,Chiroptera,28.88,0.0,
4459,Sphaeronycteris_toxophyllum,DD,Chiroptera,16.06,0.0,
4460,Spilocuscus_kraemeri,NT,Diprotodontia,,1.02,
4461,Spilocuscus_maculatus,LC,Diprotodontia,4060.46,1.26,
4462,Spilocuscus_papuensis,VU,Diprotodontia,,0.0,
4463,Spilocuscus_rufoniger,CR,Diprotodontia,5999.99,1.02,
4464,Spilogale_angustifrons,LC,Carnivora,,0.0,
4465,Spilogale_gracilis,LC,Carnivora,,0.0,
4466,Spilogale_putorius,VU,Carnivora,566.49,5.07,
4467,Spilogale_pygmaea,VU,Carnivora,365.0,4.0,
4468,Srilankamys_ohiensis,VU,Rodentia,,0.0,
4469,Steatomys_bocagei,LC,Rodentia,,0.0,
4470,Steatomys_caurinus,LC,Rodentia,,0.0,
4471,Steatomys_cuppedius,LC,Rodentia,,0.0,
4472,Steatomys_jacksoni,DD,Rodentia,,0.0,
4473,Steatomys_krebsii,LC,Rodentia,20.67,4.62,
4474,Steatomys_opimus,LC,Rodentia,40.0,0.0,
4475,Steatomys_parvus,LC,Rodentia,4.99,0.0,
4476,Steatomys_pratensis,LC,Rodentia,30.58,3.96,
4477,Stenella_attenuata,LC,Cetacea,65733.59,0.99,
4478,Stenella_clymene,DD,Cetacea,,0.0,
4479,Stenella_coeruleoalba,LC,Cetacea,142102.96,1.75,
4480,Stenella_frontalis,DD,Cetacea,109999.99,0.0,
4481,Stenella_longirostris,DD,Cetacea,50500.0,0.97,
4482,Steno_bredanensis,LC,Cetacea,130000.0,0.0,
4483,Stenocephalemys_albipes,LC,Rodentia,,4.41,
4484,Stenocephalemys_albocaudata,LC,Rodentia,144.0,0.0,
4485,Stenocephalemys_griseicauda,LC,Rodentia,85.75,0.0,
4486,Stenocephalemys_ruppi,DD,Rodentia,48.99,0.0,
4487,Stenoderma_rufum,NT,Chiroptera,21.1,0.99,
4488,Stochomys_longicaudatus,LC,Rodentia,70.95,2.38,
4489,Strigocuscus_celebensis,VU,Diprotodontia,,0.0,
4490,Strigocuscus_pelengensis,LC,Diprotodontia,,0.0,
4491,Sturnira_aratathomasi,LC,Chiroptera,49.67,0.99,
4492,Sturnira_bidens,LC,Chiroptera,18.05,0.99,
4493,Sturnira_bogotensis,LC,Chiroptera,19.94,0.98,
4494,Sturnira_erythromos,LC,Chiroptera,15.53,0.99,
4495,Sturnira_lilium,LC,Chiroptera,20.19,0.99,
4496,Sturnira_ludovici,LC,Chiroptera,21.0,0.99,
4497,Sturnira_luisi,LC,Chiroptera,,0.0,
4498,Sturnira_magna,LC,Chiroptera,,0.98,
4499,Sturnira_mistratensis,DD,Chiroptera,,0.0,
4500,Sturnira_mordax,NT,Chiroptera,11.79,0.98,
4501,Sturnira_nana,EN,Chiroptera,,0.98,
4502,Sturnira_oporaphilum,LC,Chiroptera,21.99,0.0,
4503,Sturnira_tildae,LC,Chiroptera,24.39,0.98,
4504,Styloctenium_wallacei,NT,Chiroptera,172.42,0.0,
4505,Stylodipus_andrewsi,LC,Rodentia,,0.0,
4506,Stylodipus_sungorus,LC,Rodentia,,0.0,
4507,Stylodipus_telum,LC,Rodentia,59.99,3.49,
4508,Suncus_aequatorius,EN,Soricomorpha,,0.0,
4509,Suncus_ater,DD,Soricomorpha,,0.0,
4510,Suncus_dayi,EN,Soricomorpha,,0.0,
4511,Suncus_etruscus,LC,Soricomorpha,2.26,4.0,
4512,Suncus_fellowesgordoni,EN,Soricomorpha,,0.0,
4513,Suncus_hosei,DD,Soricomorpha,,0.0,
4514,Suncus_infinitesimus,LC,Soricomorpha,4.4,0.0,
4515,Suncus_lixus,LC,Soricomorpha,8.0,2.99,
4516,Suncus_madagascariensis,LC,Soricomorpha,2.47,0.0,
4517,Suncus_malayanus,LC,Soricomorpha,4.99,0.0,
4518,Suncus_megalura,LC,Soricomorpha,5.38,1.89,
4519,Suncus_mertensi,EN,Soricomorpha,,0.0,
4520,Suncus_montanus,VU,Soricomorpha,,0.0,
4521,Suncus_murinus,LC,Soricomorpha,43.76,3.1,
4522,Suncus_remyi,LC,Soricomorpha,4.03,0.0,
4523,Suncus_stoliczkanus,LC,Soricomorpha,,0.0,
4524,Suncus_varilla,LC,Soricomorpha,4.99,3.49,
4525,Suncus_zeylanicus,EN,Soricomorpha,,0.0,
4526,Sundamys_infraluteus,LC,Rodentia,418.5,0.0,
4527,Sundamys_maxi,EN,Rodentia,,0.0,
4528,Sundamys_muelleri,LC,Rodentia,356.48,0.0,
4529,Sundasciurus_brookei,LC,Rodentia,114.05,0.0,
4530,Sundasciurus_davensis,DD,Rodentia,,0.0,
4531,Sundasciurus_fraterculus,VU,Rodentia,,0.0,
4532,Sundasciurus_hippurus,NT,Rodentia,357.79,0.0,
4533,Sundasciurus_hoogstraali,LC,Rodentia,,0.0,
4534,Sundasciurus_jentinki,LC,Rodentia,,0.0,
4535,Sundasciurus_juvencus,LC,Rodentia,,0.0,
4536,Sundasciurus_lowii,LC,Rodentia,84.99,2.46,
4537,Sundasciurus_mindanensis,LC,Rodentia,,0.0,
4538,Sundasciurus_moellendorffi,NT,Rodentia,,0.0,
4539,Sundasciurus_philippinensis,LC,Rodentia,,0.0,
4540,Sundasciurus_rabori,DD,Rodentia,,0.0,
4541,Sundasciurus_samarensis,LC,Rodentia,225.0,0.0,
4542,Sundasciurus_steerii,LC,Rodentia,,0.0,
4543,Sundasciurus_tenuis,LC,Rodentia,74.87,3.11,
4544,Surdisorex_norae,LC,Soricomorpha,23.57,1.41,
4545,Surdisorex_polulus,DD,Soricomorpha,8.99,1.49,
4546,Suricata_suricatta,LC,Carnivora,729.99,3.86,365.0
4547,Sus_ahoenobarbus,VU,Artiodactyla,,0.0,
4548,Sus_barbatus,VU,Artiodactyla,135805.95,6.59,
4549,Sus_bucculentus,EX,Artiodactyla,,0.0,
4550,Sus_cebifrons,CR,Artiodactyla,190792.3,4.58,
4551,Sus_celebensis,NT,Artiodactyla,53813.21,3.24,
4552,Sus_oliveri,VU,Artiodactyla,,0.0,
4553,Sus_philippensis,VU,Artiodactyla,190792.3,6.24,
4554,Sus_scrofa,LC,Artiodactyla,84471.54,4.52,312.0
4555,Sus_verrucosus,EN,Artiodactyla,89406.23,5.47,
4556,Syconycteris_australis,LC,Chiroptera,17.6,1.0,
4557,Syconycteris_carolinae,VU,Chiroptera,39.67,0.0,
4558,Syconycteris_hobbit,LC,Chiroptera,20.06,0.98,
4559,Sylvicapra_grimmia,LC,Artiodactyla,15639.15,0.98,608.33
4560,Sylvilagus_aquaticus,LC,Lagomorpha,2133.34,3.0,
4561,Sylvilagus_audubonii,LC,Lagomorpha,880.88,3.0,
4562,Sylvilagus_bachmani,LC,Lagomorpha,714.53,3.35,
4563,Sylvilagus_brasiliensis,LC,Lagomorpha,986.74,1.9,
4564,Sylvilagus_cognatus,EN,Lagomorpha,,0.0,
4565,Sylvilagus_cunicularius,LC,Lagomorpha,2489.54,3.71,
4566,Sylvilagus_dicei,VU,Lagomorpha,,4.5,
4567,Sylvilagus_floridanus,LC,Lagomorpha,1207.19,4.62,
4568,Sylvilagus_graysoni,EN,Lagomorpha,964.01,0.0,
4569,Sylvilagus_insonus,EN,Lagomorpha,2999.98,0.0,
4570,Sylvilagus_mansuetus,CR,Lagomorpha,,0.0,
4571,Sylvilagus_nuttallii,LC,Lagomorpha,801.54,4.79,
4572,Sylvilagus_obscurus,NT,Lagomorpha,,0.0,
4573,Sylvilagus_palustris,LC,Lagomorpha,1355.23,2.96,
4574,Sylvilagus_robustus,EN,Lagomorpha,,0.0,
4575,Sylvilagus_transitionalis,VU,Lagomorpha,813.51,4.41,
4576,Sylvilagus_varynaensis,DD,Lagomorpha,,0.0,
4577,Sylvisorex_camerunensis,VU,Soricomorpha,,0.0,
4578,Sylvisorex_granti,LC,Soricomorpha,,1.78,
4579,Sylvisorex_howelli,LC,Soricomorpha,,0.0,
4580,Sylvisorex_isabellae,EN,Soricomorpha,,0.0,
4581,Sylvisorex_johnstoni,LC,Soricomorpha,3.19,0.0,
4582,Sylvisorex_konganensis,DD,Soricomorpha,5.15,0.0,
4583,Sylvisorex_lunaris,VU,Soricomorpha,18.78,2.69,
4584,Sylvisorex_morio,EN,Soricomorpha,,1.99,
4585,Sylvisorex_ollula,LC,Soricomorpha,16.59,0.0,
4586,Sylvisorex_oriundus,DD,Soricomorpha,,0.0,
4587,Sylvisorex_pluvialis,DD,Soricomorpha,,0.0,
4588,Sylvisorex_vulcanorum,NT,Soricomorpha,3.49,0.0,
4589,Symphalangus_syndactylus,EN,Primates,10839.0,1.02,3255.8
4590,Synaptomys_borealis,LC,Rodentia,21.3,4.27,
4591,Synaptomys_cooperi,LC,Rodentia,28.01,3.09,
4592,Syncerus_caffer,LC,Artiodactyla,592665.98,1.08,1460.0
4593,Syntheosciurus_brochus,NT,Rodentia,,0.0,
4594,Tachyglossus_aculeatus,LC,Monotremata,4499.97,1.0,
4595,Tachyoryctes_macrocephalus,EN,Rodentia,621.88,1.0,
4596,Tachyoryctes_splendens,LC,Rodentia,227.13,1.41,
4597,Tadarida_aegyptiaca,LC,Chiroptera,17.63,0.99,343.7
4598,Tadarida_brasiliensis,LC,Chiroptera,12.61,1.11,
4599,Tadarida_fulminans,LC,Chiroptera,33.89,1.0,
4600,Tadarida_insignis,DD,Chiroptera,,0.0,
